time,C_vaccine_Ninj3,C_vaccine_Ninj2,C_vaccine_Ninj1
105.345,12.532988,11.169651,8.173428
105.35,12.529857,11.166861,8.171386
105.355,12.526722,11.164065,8.16934
105.36,12.523592,11.161277,8.167298
105.365,12.520463,11.158488,8.165258
105.37,12.51733,11.155696,8.163215
105.375,12.514203,11.152908,8.161175
105.38,12.511076,11.150123,8.159136
105.385,12.507946,11.147333,8.157098
105.39,12.504822,11.144548,8.15506
105.395,12.501697,11.141764,8.153022
105.4,12.4985695,11.138976,8.150982
105.405,12.495446,11.136194,8.148945
105.41,12.49232,11.133408,8.146906
105.415,12.4892,11.130626,8.14487
105.42,12.486079,11.127845,8.142835
105.425,12.482954,11.12506,8.140797
105.43,12.4798355,11.12228,8.138763
105.435,12.476719,11.119501,8.13673
105.44,12.473597,11.11672,8.134693
105.445,12.470479,11.113942,8.132661
105.45,12.467364,11.111166,8.13063
105.455,12.464245,11.108385,8.128597
105.46,12.461131,11.105611,8.126567
105.465,12.458017,11.102836,8.1245365
105.47,12.4549,11.100059,8.122503
105.475,12.451789,11.097285,8.120474
105.48,12.448673,11.094508,8.118442
105.485,12.445563,11.091737,8.116413
105.49,12.442453,11.088965,8.114386
105.495,12.439341,11.08619,8.112354
105.5,12.4362335,11.08342,8.110328
105.505,12.433126,11.080651,8.108301
105.51,12.430015,11.077879,8.106272
105.515,12.426909,11.075111,8.104247
105.52,12.423805,11.072345,8.1022215
105.525,12.420696,11.069574,8.100198
105.53,12.417593,11.066809,8.098174
105.535,12.414487,11.06404,8.096147
105.54,12.411386,11.0612755,8.094124
105.545,12.408284,11.058513,8.092102
105.55,12.405179,11.055746,8.090076
105.555,12.40208,11.052984,8.088056
105.56,12.398981,11.050222,8.086035
105.565,12.395879,11.047457,8.084011
105.57,12.392783,11.044697,8.081991
105.575,12.389687,11.041938,8.079972
105.58,12.386586,11.039175,8.07795
105.585,12.3834915,11.036417,8.075932
105.59,12.380398,11.033659,8.073914
105.595,12.3773,11.030899,8.071897
105.6,12.374208,11.028143,8.0698805
105.605,12.371112,11.025384,8.06786
105.61,12.368022,11.02263,8.065845
105.615,12.364931,11.019876,8.063829
105.62,12.361837,11.017118,8.0618105
105.625,12.358749,11.014366,8.059797
105.63,12.355661,11.011615,8.057783
105.635,12.352571,11.008858,8.055767
105.64,12.3494835,11.006107,8.053754
105.645,12.346397,11.003358,8.051742
105.65,12.343309,11.000606,8.049726
105.655,12.340226,10.997857,8.047715
105.66,12.337137,10.995106,8.045704
105.665,12.334055,10.992359,8.0436945
105.67,12.330975,10.989612,8.041685
105.675,12.3278885,10.986863,8.039672
105.68,12.324809,10.9841175,8.037663
105.685,12.321729,10.981374,8.035655
105.69,12.318647,10.978627,8.033644
105.695,12.31557,10.9758835,8.031637
105.7,12.312492,10.973141,8.02963
105.705,12.309412,10.970395,8.02762
105.71,12.306336,10.967654,8.025615
105.715,12.303262,10.964914,8.02361
105.72,12.300183,10.962171,8.021602
105.725,12.297111,10.959433,8.019597
105.73,12.294033,10.956691,8.017593
105.735,12.290962,10.953953,8.015591
105.74,12.287892,10.951216,8.013588
105.745,12.284817,10.948477,8.011582
105.75,12.281748,10.945741,8.009581
105.755,12.278679,10.943006,8.00758
105.76,12.275606,10.940268,8.005575
105.765,12.27254,10.937534,8.003575
105.77,12.269474,10.934803,8.001575
105.775,12.266404,10.932066,7.9995728
105.78,12.263339,10.929335,7.997575
105.785,12.260271,10.9265995,7.9955726
105.79,12.257208,10.92387,7.993575
105.795,12.254146,10.921141,7.991578
105.8,12.25108,10.918409,7.9895816
105.805,12.248019,10.915681,7.9875855
105.81,12.244959,10.912954,7.98559
105.815,12.241896,10.910223,7.983591
105.82,12.238837,10.907497,7.9815965
105.825,12.235779,10.904773,7.9796023
105.83,12.2327175,10.902044,7.977605
105.835,12.229662,10.899321,7.9756117
105.84,12.226606,10.896598,7.9736195
105.845,12.223547,10.893869,7.9716234
105.85,12.220493,10.891149,7.969632
105.855,12.217435,10.888424,7.967637
105.86,12.214383,10.885704,7.9656467
105.865,12.211331,10.882984,7.963657
105.87,12.208276,10.88026,7.961667
105.875,12.205227,10.877543,7.9596777
105.88,12.202177,10.8748255,7.9576893
105.885,12.199123,10.872105,7.9556975
105.89,12.196076,10.869389,7.95371
105.895,12.193029,10.8666725,7.951723
105.9,12.189979,10.863955,7.949733
105.905,12.186933,10.86124,7.9477463
105.91,12.183884,10.858521,7.945757
105.915,12.1808405,10.855808,7.943772
105.92,12.177796,10.853097,7.9417877
105.925,12.174749,10.850381,7.9398
105.93,12.171707,10.84767,7.937816
105.935,12.168667,10.84496,7.9358325
105.94,12.165622,10.842247,7.93385
105.945,12.162582,10.839539,7.9318676
105.95,12.159544,10.836831,7.9298863
105.955,12.156502,10.834119,7.9279013
105.96,12.153464,10.831412,7.9259205
105.965,12.150428,10.828707,7.9239407
105.97,12.1473875,10.825997,7.9219575
105.975,12.144354,10.823292,7.919978
105.98,12.1413145,10.820583,7.9179955
105.985,12.138282,10.81788,7.916017
105.99,12.135248,10.815178,7.914039
105.995,12.132213,10.812471,7.912059
106.0,12.129181,10.809771,7.910082
106.005,12.126151,10.80707,7.908106
106.01,12.123117,10.804365,7.9061303
106.015,12.120089,10.801666,7.904155
106.02,12.117061,10.798968,7.90218
106.025,12.114029,10.796267,7.9002028
106.03,12.111002,10.793569,7.8982286
106.035,12.107971,10.790869,7.8962517
106.04,12.104947,10.788173,7.8942785
106.045,12.101923,10.785478,7.892307
106.05,12.098894,10.782778,7.8903313
106.055,12.095872,10.780085,7.8883595
106.06,12.092851,10.7773905,7.8863893
106.065,12.089824,10.7746935,7.884415
106.07,12.086803,10.772002,7.8824453
106.075,12.083784,10.769311,7.8804765
106.08,12.080761,10.766617,7.8785076
106.085,12.077743,10.763927,7.8765388
106.09,12.074724,10.761237,7.874571
106.095,12.071704,10.758545,7.8725996
106.1,12.068687,10.755857,7.870633
106.105,12.065668,10.753166,7.868663
106.11,12.062654,10.750481,7.8666973
106.115,12.05964,10.747794,7.864732
106.12,12.0566225,10.745104,7.8627634
106.125,12.05361,10.74242,7.860799
106.13,12.0506,10.739736,7.858835
106.135,12.047584,10.737049,7.856868
106.14,12.044574,10.734366,7.854905
106.145,12.041565,10.731685,7.852943
106.15,12.038552,10.729,7.8509808
106.155,12.035543,10.726319,7.8490195
106.16,12.032533,10.723636,7.847055
106.165,12.029527,10.720956,7.845094
106.17,12.026522,10.718278,7.8431344
106.175,12.023512,10.715597,7.841171
106.18,12.020509,10.712919,7.8392124
106.185,12.017505,10.710242,7.837254
106.19,12.014499,10.707562,7.835292
106.195,12.011497,10.704886,7.833334
106.2,12.008496,10.702212,7.831377
106.205,12.005491,10.699535,7.829417
106.21,12.002491,10.696861,7.827461
106.215,11.999493,10.69419,7.8255053
106.22,11.9964905,10.691514,7.8235507
106.225,11.993494,10.688843,7.8215957
106.23,11.990492,10.686169,7.8196383
106.235,11.987496,10.683499,7.8176847
106.24,11.984502,10.68083,7.8157315
106.245,11.981504,10.678158,7.8137755
106.25,11.978511,10.675489,7.811823
106.255,11.975518,10.672823,7.809871
106.26,11.972521,10.670151,7.807916
106.265,11.96953,10.667485,7.805966
106.27,11.96654,10.664821,7.8040156
106.275,11.963546,10.662151,7.802062
106.28,11.960557,10.659489,7.8001127
106.285,11.957564,10.656821,7.7981644
106.29,11.9545765,10.654159,7.7962155
106.295,11.95159,10.651498,7.794268
106.3,11.9486,10.648832,7.7923174
106.305,11.945614,10.646173,7.7903705
106.31,11.94263,10.643513,7.788424
106.315,11.939642,10.640849,7.786475
106.32,11.936659,10.638191,7.784529
106.325,11.933677,10.635533,7.7825847
106.33,11.930691,10.632872,7.780637
106.335,11.927711,10.630215,7.7786927
106.34,11.92473,10.627559,7.776749
106.345,11.921747,10.624901,7.7748027
106.35,11.918768,10.622245,7.7728605
106.355,11.915787,10.619588,7.7709184
106.36,11.912808,10.616935,7.7689776
106.365,11.909832,10.614284,7.767036
106.37,11.906853,10.611627,7.7650924
106.375,11.903878,10.608975,7.763152
106.38,11.900904,10.606325,7.7612123
106.385,11.897926,10.603672,7.75927
106.39,11.894955,10.601023,7.7573314
106.395,11.891983,10.598374,7.7553935
106.4,11.889007,10.595721,7.7534523
106.405,11.886036,10.593075,7.7515154
106.41,11.883062,10.590425,7.7495747
106.415,11.880094,10.587778,7.7476387
106.42,11.877125,10.585134,7.745703
106.425,11.874153,10.582484,7.7437677
106.43,11.871187,10.579841,7.7418337
106.435,11.868221,10.577197,7.7398996
106.44,11.8652525,10.574551,7.737962
106.445,11.862288,10.57191,7.736028
106.45,11.859324,10.569268,7.7340956
106.455,11.856356,10.566624,7.73216
106.46,11.853395,10.563985,7.7302284
106.465,11.850433,10.561345,7.728297
106.47,11.847468,10.558701,7.726362
106.475,11.844507,10.556064,7.7244325
106.48,11.841544,10.553422,7.7224984
106.485,11.838586,10.550785,7.7205696
106.49,11.8356285,10.548149,7.718641
106.495,11.832666,10.545511,7.7167125
106.5,11.829712,10.542876,7.714784
106.505,11.826756,10.540242,7.712857
106.51,11.823796,10.537605,7.7109265
106.515,11.820843,10.534972,7.7089996
106.52,11.817889,10.532341,7.7070737
106.525,11.814933,10.529705,7.705145
106.53,11.81198,10.527075,7.7032204
106.535,11.809025,10.524441,7.701292
106.54,11.806074,10.52181,7.6993675
106.545,11.803125,10.519182,7.6974444
106.55,11.800172,10.51655,7.695517
106.555,11.797224,10.513923,7.693595
106.56,11.794276,10.511296,7.6916723
106.565,11.791325,10.508666,7.6897507
106.57,11.78838,10.506042,7.68783
106.575,11.785435,10.503416,7.6859093
106.58,11.782485,10.500789,7.6839857
106.585,11.779542,10.498165,7.6820655
106.59,11.776599,10.495543,7.6801467
106.595,11.773652,10.492916,7.6782236
106.6,11.770711,10.490294,7.676306
106.605,11.767765,10.487669,7.674384
106.61,11.764826,10.485048,7.672467
106.615,11.761887,10.4824295,7.67055
106.62,11.758944,10.479807,7.66863
106.625,11.756006,10.477188,7.666714
106.63,11.753069,10.47457,7.6647987
106.635,11.750128,10.471951,7.6628838
106.64,11.747192,10.469334,7.6609697
106.645,11.744257,10.46672,7.659055
106.65,11.74132,10.4641,7.6571383
106.655,11.738386,10.461485,7.6552258
106.66,11.735449,10.458869,7.6533093
106.665,11.732516,10.456255,7.651397
106.67,11.729586,10.453643,7.649486
106.675,11.72665,10.451026,7.647571
106.68,11.723721,10.448416,7.6456604
106.685,11.720792,10.445806,7.64375
106.69,11.717859,10.443192,7.6418376
106.695,11.714932,10.440582,7.639928
106.7,11.712005,10.437974,7.6380196
106.705,11.709074,10.435363,7.6361113
106.71,11.706149,10.432755,7.6342034
106.715,11.703224,10.430149,7.632296
106.72,11.700296,10.42754,7.6303854
106.725,11.697373,10.424935,7.6284795
106.73,11.694447,10.422326,7.6265697
106.735,11.6915245,10.419723,7.6246643
106.74,11.688604,10.417119,7.62276
106.745,11.6856785,10.414512,7.6208515
106.75,11.68276,10.41191,7.618948
106.755,11.679841,10.409308,7.617044
106.76,11.676918,10.406705,7.615138
106.765,11.674001,10.404104,7.6132345
106.77,11.671084,10.401506,7.611333
106.775,11.668164,10.398903,7.6094313
106.78,11.665249,10.396305,7.6075306
106.785,11.662331,10.393703,7.605626
106.79,11.659417,10.391107,7.603726
106.795,11.656504,10.388512,7.6018267
106.8,11.653587,10.385913,7.599923
106.805,11.650677,10.383317,7.598025
106.81,11.647766,10.380723,7.5961266
106.815,11.644851,10.378125,7.594225
106.82,11.641942,10.375532,7.592328
106.825,11.639033,10.372941,7.590431
106.83,11.636121,10.370345,7.588531
106.835,11.633214,10.367754,7.5866356
106.84,11.630307,10.365164,7.5847397
106.845,11.627398,10.362571,7.5828447
106.85,11.624493,10.359982,7.5809507
106.855,11.621584,10.35739,7.5790534
106.86,11.618681,10.354802,7.57716
106.865,11.615779,10.352215,7.5752664
106.87,11.612872,10.349626,7.5733705
106.875,11.609971,10.347039,7.5714784
106.88,11.60707,10.344455,7.5695863
106.885,11.604165,10.341866,7.5676923
106.89,11.601267,10.339281,7.5658016
106.895,11.598369,10.336699,7.563911
106.9,11.595466,10.334112,7.5620174
106.905,11.592568,10.331531,7.5601287
106.91,11.589668,10.328946,7.5582404
106.915,11.586774,10.326365,7.5563517
106.92,11.5838785,10.323786,7.5544643
106.925,11.580979,10.321202,7.5525727
106.93,11.578087,10.318624,7.550686
106.935,11.575194,10.316046,7.5488
106.94,11.572297,10.313465,7.5469103
106.945,11.5694065,10.310888,7.545025
106.95,11.566516,10.308311,7.54314
106.955,11.5636215,10.305732,7.5412517
106.96,11.560734,10.303158,7.5393677
106.965,11.557845,10.300583,7.5374837
106.97,11.554953,10.298006,7.535597
106.975,11.552066,10.295433,7.5337143
106.98,11.549176,10.292858,7.5318327
106.985,11.546291,10.290286,7.529951
106.99,11.5434065,10.287716,7.5280695
106.995,11.540518,10.285142,7.5261855
107.0,11.537635,10.282572,7.5243053
107.005,11.534752,10.280004,7.522425
107.01,11.531866,10.277431,7.5205426
107.015,11.528984,10.274864,7.518663
107.02,11.526104,10.272296,7.516785
107.025,11.52322,10.269725,7.5149035
107.03,11.520342,10.267159,7.513026
107.035,11.517459,10.264591,7.511145
107.04,11.514582,10.262026,7.5092688
107.045,11.511704,10.259462,7.507393
107.05,11.508824,10.256896,7.505517
107.055,11.505949,10.2543335,7.503642
107.06,11.503075,10.251772,7.5017676
107.065,11.500196,10.249206,7.4998894
107.07,11.497324,10.246646,7.498016
107.075,11.4944515,10.244086,7.496143
107.08,11.491575,10.241523,7.4942665
107.085,11.488705,10.238965,7.4923944
107.09,11.485833,10.236406,7.4905224
107.095,11.48296,10.233845,7.4886475
107.1,11.480091,10.231288,7.486777
107.105,11.477219,10.228727,7.4849024
107.11,11.474352,10.226172,7.483032
107.115,11.471484,10.223618,7.481163
107.12,11.468615,10.22106,7.4792943
107.125,11.46575,10.218506,7.4774256
107.13,11.462885,10.215953,7.4755573
107.135,11.460016,10.213397,7.4736857
107.14,11.457153,10.210846,7.471819
107.145,11.45429,10.208295,7.469952
107.15,11.451426,10.205741,7.468083
107.155,11.448565,10.203191,7.4662166
107.16,11.445699,10.200637,7.4643483
107.165,11.442841,10.198089,7.4624834
107.17,11.4399805,10.19554,7.4606185
107.175,11.437119,10.19299,7.458751
107.18,11.434261,10.190443,7.4568877
107.185,11.431404,10.187898,7.4550242
107.19,11.428544,10.1853485,7.4531627
107.195,11.42569,10.182804,7.4513
107.2,11.422834,10.18026,7.4494386
107.205,11.419976,10.177713,7.4475746
107.21,11.417124,10.17517,7.4457135
107.215,11.41427,10.172628,7.443853
107.22,11.411415,10.170083,7.44199
107.225,11.408565,10.1675415,7.4401307
107.23,11.405709,10.164997,7.438268
107.235,11.40286,10.162458,7.4364104
107.24,11.40001,10.159919,7.434552
107.245,11.397159,10.157377,7.432691
107.25,11.394312,10.154839,7.430835
107.255,11.391465,10.152302,7.428978
107.26,11.388615,10.149762,7.427122
107.265,11.38577,10.147226,7.4252663
107.27,11.382925,10.144691,7.423411
107.275,11.380076,10.142154,7.421553
107.28,11.3772335,10.13962,7.419699
107.285,11.374387,10.137083,7.417842
107.29,11.371545,10.134551,7.415989
107.295,11.368704,10.132018,7.414136
107.3,11.365859,10.129482,7.41228
107.305,11.36302,10.126951,7.410428
107.31,11.360181,10.124421,7.4085774
107.315,11.357338,10.121888,7.406722
107.32,11.354501,10.11936,7.404872
107.325,11.3516655,10.116832,7.4030223
107.33,11.3488245,10.1143,7.401173
107.335,11.345989,10.111774,7.399324
107.34,11.343155,10.109247,7.3974752
107.345,11.340316,10.106718,7.395623
107.35,11.337482,10.104193,7.393776
107.355,11.334646,10.1016655,7.3919253
107.36,11.331815,10.099142,7.390078
107.365,11.328983,10.096619,7.3882318
107.37,11.326149,10.094091,7.3863826
107.375,11.3233185,10.091569,7.384537
107.38,11.32049,10.089048,7.3826923
107.385,11.317657,10.086524,7.3808446
107.39,11.31483,10.084003,7.3790007
107.395,11.312003,10.081484,7.377157
107.4,11.309174,10.078962,7.3753138
107.405,11.306347,10.076445,7.3734713
107.41,11.303518,10.073924,7.371626
107.415,11.300695,10.071406,7.369784
107.42,11.297872,10.06889,7.367943
107.425,11.295045,10.066371,7.366099
107.43,11.292222,10.063857,7.3642583
107.435,11.289402,10.061342,7.3624187
107.44,11.286576,10.058824,7.360575
107.445,11.283757,10.05631,7.3587365
107.45,11.280937,10.053798,7.3568983
107.455,11.278115,10.051282,7.3550563
107.46,11.275297,10.048772,7.353219
107.465,11.272481,10.046261,7.3513823
107.47,11.269661,10.043747,7.3495455
107.475,11.266844,10.041239,7.3477097
107.48,11.264026,10.038727,7.34587
107.485,11.261212,10.036219,7.3440347
107.49,11.258399,10.033711,7.3422003
107.495,11.255581,10.0312,7.340362
107.5,11.2527685,10.028694,7.338528
107.505,11.249958,10.02619,7.336695
107.51,11.247143,10.02368,7.3348584
107.515,11.244333,10.021175,7.3330264
107.52,11.241524,10.018672,7.331194
107.525,11.23871,10.016165,7.329359
107.53,11.235903,10.013662,7.327528
107.535,11.233092,10.011158,7.3256974
107.54,11.230286,10.008656,7.3238673
107.545,11.22748,10.006156,7.322037
107.55,11.22467,10.003653,7.3202047
107.555,11.221867,10.001153,7.3183756
107.56,11.219063,9.998654,7.316548
107.565,11.216255,9.996153,7.3147163
107.57,11.213453,9.993655,7.3128886
107.575,11.210651,9.9911585,7.311062
107.58,11.207847,9.988659,7.3092318
107.585,11.205047,9.986162,7.3074055
107.59,11.202248,9.983667,7.30558
107.595,11.199444,9.98117,7.3037515
107.6,11.196647,9.978677,7.3019266
107.605,11.193845,9.976179,7.300102
107.61,11.191048,9.973687,7.2982783
107.615,11.188252,9.971195,7.2964554
107.62,11.185453,9.968701,7.294629
107.625,11.182659,9.96621,7.2928066
107.63,11.179864,9.96372,7.2909846
107.635,11.177068,9.961228,7.28916
107.64,11.174274,9.958739,7.2873383
107.645,11.171483,9.956251,7.285518
107.65,11.168688,9.953759,7.283694
107.655,11.165897,9.951272,7.281874
107.66,11.163105,9.948783,7.2800517
107.665,11.160315,9.946297,7.278233
107.67,11.157527,9.943812,7.276415
107.675,11.154735,9.941324,7.2745967
107.68,11.151948,9.938841,7.2727795
107.685,11.149162,9.9363575,7.270962
107.69,11.146373,9.933871,7.2691426
107.695,11.143588,9.93139,7.267326
107.7,11.140804,9.928909,7.2655106
107.705,11.138017,9.926424,7.2636924
107.71,11.135234,9.923945,7.261877
107.715,11.132452,9.921465,7.260063
107.72,11.129666,9.918982,7.258246
107.725,11.126884,9.916504,7.2564325
107.73,11.124102,9.914022,7.254616
107.735,11.121323,9.911546,7.252804
107.74,11.118544,9.909069,7.250992
107.745,11.115763,9.90659,7.2491803
107.75,11.112986,9.904116,7.24737
107.755,11.1102085,9.901641,7.2455587
107.76,11.1074295,9.899164,7.243745
107.765,11.104653,9.896691,7.2419353
107.77,11.10188,9.894218,7.240126
107.775,11.099102,9.891743,7.2383137
107.78,11.096329,9.889272,7.236505
107.785,11.093552,9.886797,7.234694
107.79,11.09078,9.884326,7.2328863
107.795,11.08801,9.881857,7.23108
107.8,11.085236,9.879384,7.2292695
107.805,11.082466,9.876916,7.2274632
107.81,11.079697,9.874449,7.2256575
107.815,11.076924,9.871979,7.2238526
107.82,11.074158,9.869512,7.222048
107.825,11.071391,9.867046,7.2202435
107.83,11.068621,9.864577,7.2184362
107.835,11.065855,9.862113,7.216633
107.84,11.063091,9.859649,7.21483
107.845,11.060323,9.8571825,7.213024
107.85,11.057559,9.854719,7.211222
107.855,11.054792,9.852253,7.2094164
107.86,11.0520315,9.8497925,7.207616
107.865,11.049269,9.847331,7.205815
107.87,11.046505,9.844867,7.2040114
107.875,11.043746,9.842407,7.2022114
107.88,11.040986,9.839949,7.2004123
107.885,11.038223,9.837486,7.198613
107.89,11.035466,9.83503,7.196815
107.895,11.032709,9.832572,7.195017
107.9,11.029948,9.8301115,7.1932163
107.905,11.027193,9.827657,7.1914186
107.91,11.024434,9.825197,7.189619
107.915,11.02168,9.822743,7.187823
107.92,11.018926,9.820289,7.1860266
107.925,11.016169,9.817831,7.1842284
107.93,11.013416,9.815377,7.1824336
107.935,11.010665,9.812925,7.180639
107.94,11.007911,9.810471,7.1788416
107.945,11.00516,9.80802,7.177048
107.95,11.00241,9.80557,7.1752553
107.955,10.999658,9.803117,7.173463
107.96,10.996909,9.800668,7.1716704
107.965,10.994163,9.798218,7.1698785
107.97,10.991411,9.795767,7.168084
107.975,10.988666,9.79332,7.166293
107.98,10.985916,9.79087,7.1644993
107.985,10.983171,9.788424,7.1627097
107.99,10.980428,9.785978,7.16092
107.995,10.97768,9.783528,7.1591277
108.0,10.974937,9.781084,7.157339
108.005,10.972195,9.778641,7.155551
108.01,10.969449,9.776194,7.1537595
108.015,10.966709,9.773751,7.1519723
108.02,10.96397,9.771309,7.1501856
108.025,10.9612255,9.768866,7.148399
108.03,10.9584875,9.766425,7.146613
108.035,10.955747,9.763982,7.1448245
108.04,10.95301,9.761541,7.1430397
108.045,10.950273,9.759103,7.1412554
108.05,10.947533,9.756661,7.1394672
108.055,10.9447975,9.754224,7.137684
108.06,10.942062,9.751787,7.135901
108.065,10.939325,9.749346,7.1341143
108.07,10.936592,9.746911,7.1323323
108.075,10.93386,9.744475,7.1305504
108.08,10.931124,9.742037,7.128765
108.085,10.928393,9.739604,7.1269846
108.09,10.925663,9.73717,7.125204
108.095,10.92293,9.734735,7.123424
108.1,10.9202,9.732303,7.121644
108.105,10.917468,9.729868,7.119861
108.11,10.914741,9.727436,7.118083
108.115,10.912014,9.725006,7.1163044
108.12,10.909284,9.722572,7.1145234
108.125,10.906558,9.720143,7.112746
108.13,10.903833,9.717716,7.1109686
108.135,10.901104,9.715282,7.1091886
108.14,10.898381,9.712856,7.1074123
108.145,10.895658,9.71043,7.105637
108.15,10.892933,9.708001,7.103859
108.155,10.890211,9.705574,7.102084
108.16,10.8874855,9.703146,7.1003094
108.165,10.884766,9.700723,7.0985355
108.17,10.882046,9.698298,7.096762
108.175,10.879324,9.695872,7.094986
108.18,10.876606,9.69345,7.0932136
108.185,10.873889,9.691029,7.091441
108.19,10.871168,9.688603,7.0896664
108.195,10.868451,9.686183,7.0878944
108.2,10.865737,9.6837635,7.086124
108.205,10.863017,9.68134,7.08435
108.21,10.860304,9.678921,7.0825806
108.215,10.857591,9.676502,7.080811
108.22,10.854874,9.674081,7.0790386
108.225,10.852161,9.671664,7.07727
108.23,10.849446,9.669245,7.075502
108.235,10.846737,9.666829,7.0737343
108.24,10.844026,9.664414,7.071967
108.245,10.841313,9.661996,7.0701966
108.25,10.838604,9.659583,7.0684304
108.255,10.8358965,9.657169,7.066664
108.26,10.833185,9.654753,7.0648956
108.265,10.830479,9.652341,7.0631304
108.27,10.827772,9.649929,7.061366
108.275,10.825064,9.647513,7.059599
108.28,10.822359,9.645103,7.057835
108.285,10.819652,9.642691,7.056068
108.29,10.816948,9.640282,7.0543056
108.295,10.814246,9.637873,7.0525427
108.3,10.811541,9.635462,7.0507812
108.305,10.808838,9.633056,7.0490193
108.31,10.806138,9.630648,7.0472584
108.315,10.803435,9.628239,7.045494
108.32,10.800735,9.6258335,7.043734
108.325,10.798038,9.623428,7.041974
108.33,10.795336,9.62102,7.040212
108.335,10.792638,9.618617,7.0384526
108.34,10.789942,9.616214,7.0366945
108.345,10.787243,9.613807,7.034933
108.35,10.784547,9.611404,7.033176
108.355,10.781849,9.609,7.031415
108.36,10.779156,9.6066,7.0296583
108.365,10.776463,9.6042,7.027902
108.37,10.773766,9.601797,7.0261464
108.375,10.771074,9.599399,7.0243907
108.38,10.768383,9.597,7.022636
108.385,10.765689,9.594599,7.0208783
108.39,10.7630005,9.592202,7.0191245
108.395,10.760311,9.589806,7.017371
108.4,10.757618,9.587406,7.015614
108.405,10.7549305,9.585011,7.0138617
108.41,10.752239,9.582611,7.012106
108.415,10.749553,9.580217,7.010354
108.42,10.746867,9.577825,7.008603
108.425,10.744178,9.575428,7.0068483
108.43,10.741494,9.573035,7.005098
108.435,10.7388115,9.570643,7.0033474
108.44,10.736124,9.56825,7.001598
108.445,10.733442,9.565859,6.999849
108.45,10.730761,9.56347,6.9981003
108.455,10.728076,9.561076,6.9963484
108.46,10.725395,9.558687,6.9946003
108.465,10.722716,9.5563,6.9928527
108.47,10.720033,9.553908,6.991102
108.475,10.717354,9.551522,6.9893556
108.48,10.714673,9.549131,6.987607
108.485,10.711996,9.546746,6.985861
108.49,10.709319,9.54436,6.9841156
108.495,10.70664,9.541973,6.9823675
108.5,10.703965,9.539588,6.9806232
108.505,10.70129,9.537206,6.9788785
108.51,10.698613,9.53482,6.9771357
108.515,10.69594,9.532438,6.975392
108.52,10.693268,9.530056,6.9736495
108.525,10.690593,9.527672,6.971904
108.53,10.6879225,9.525291,6.9701624
108.535,10.685247,9.522908,6.9684176
108.54,10.682578,9.520529,6.966676
108.545,10.679909,9.51815,6.9649363
108.55,10.677237,9.515768,6.9631925
108.555,10.674569,9.513391,6.9614534
108.56,10.671902,9.511014,6.959714
108.565,10.669231,9.508634,6.9579716
108.57,10.666567,9.506259,6.956233
108.575,10.663902,9.503884,6.9544954
108.58,10.661233,9.501506,6.9527583
108.585,10.658569,9.499132,6.951021
108.59,10.655907,9.496758,6.949285
108.595,10.653242,9.494383,6.947545
108.6,10.650579,9.492011,6.9458094
108.605,10.647915,9.489636,6.944071
108.61,10.645254,9.487266,6.942336
108.615,10.642595,9.484896,6.940602
108.62,10.639932,9.48252,6.9388638
108.625,10.637274,9.480152,6.9371305
108.63,10.634617,9.477783,6.935398
108.635,10.631956,9.475412,6.9336615
108.64,10.629299,9.473045,6.9319296
108.645,10.626644,9.470678,6.9301977
108.65,10.623984,9.468309,6.928466
108.655,10.621329,9.465943,6.9267354
108.66,10.618673,9.463575,6.925001
108.665,10.61602,9.461211,6.9232717
108.67,10.613368,9.458847,6.9215417
108.675,10.610712,9.456481,6.9198093
108.68,10.608063,9.454117,6.9180803
108.685,10.605412,9.4517565,6.9163523
108.69,10.602757,9.44939,6.914621
108.695,10.600109,9.447029,6.9128933
108.7,10.597461,9.444669,6.911166
108.705,10.594809,9.4423065,6.909436
108.71,10.592162,9.439947,6.90771
108.715,10.589516,9.437589,6.9059844
108.72,10.586866,9.435227,6.904259
108.725,10.584221,9.432871,6.9025345
108.73,10.5815735,9.4305105,6.9008064
108.735,10.578929,9.428155,6.8990827
108.74,10.576286,9.425798,6.8973584
108.745,10.57364,9.42344,6.8956327
108.75,10.570998,9.421086,6.8939095
108.755,10.568357,9.418733,6.892187
108.76,10.565713,9.416375,6.890462
108.765,10.563073,9.414022,6.8887405
108.77,10.560434,9.411671,6.8870196
108.775,10.557792,9.409316,6.885296
108.78,10.555154,9.406965,6.883576
108.785,10.552513,9.404612,6.8818555
108.79,10.549876,9.402263,6.880136
108.795,10.547241,9.399914,6.8784175
108.8,10.544602,9.397562,6.876696
108.805,10.541968,9.395213,6.874978
108.81,10.539334,9.392867,6.87326
108.815,10.536697,9.390516,6.87154
108.82,10.534064,9.388171,6.869823
108.825,10.531433,9.385825,6.8681064
108.83,10.528797,9.383476,6.866388
108.835,10.526167,9.381131,6.864672
108.84,10.523538,9.378788,6.8629575
108.845,10.520905,9.376442,6.8612394
108.85,10.518276,9.374099,6.859525
108.855,10.515644,9.371754,6.857812
108.86,10.513018,9.369411,6.856098
108.865,10.51039,9.367071,6.8543854
108.87,10.507761,9.364727,6.8526697
108.875,10.505136,9.362389,6.850958
108.88,10.502512,9.360049,6.849246
108.885,10.499883,9.357707,6.847532
108.89,10.49726,9.35537,6.8458214
108.895,10.4946375,9.353032,6.844111
108.9,10.492011,9.350691,6.842397
108.905,10.48939,9.348355,6.840688
