time,C_vaccine_Ninj3,C_vaccine_Ninj2,C_vaccine_Ninj1
133.735,4.0870369317135165,3.7841924734882424,1.879641573052835
133.74,4.08601530018985,3.783246543616032,1.8791717213934778
133.745,4.084993924042142,3.7823008501967315,1.8787019871823518
133.75,4.083972803206556,3.781355393171237,1.8782323703901025
133.755,4.08295193761927,3.7804101724804546,1.877762870987377
133.76,4.081931327216483,3.779465188065309,1.8772934889448298
133.765,4.080910971934404,3.7785204398667385,1.8768242242331283
133.77,4.0798908717092575,3.7775759278256924,1.8763550768229378
133.775,4.078871026477297,3.7766316518831475,1.8758860466849416
133.78,4.077851436174777,3.7756876119800835,1.875417133789826
133.785,4.076832100737973,3.7747438080574955,1.8749483381082817
133.79,4.075813020103177,3.7738002400563966,1.8744796596110076
133.79500000000002,4.0747941942066905,3.7728569079178085,1.874011098268711
133.8,4.073775622984847,3.7719138115827837,1.873542654052112
133.805,4.072757306373982,3.7709709509923734,1.8730743269319279
133.81,4.07173924431045,3.77002832608765,1.8726061168788914
133.815,4.070721436730622,3.769085936809697,1.8721380238637382
133.82,4.069703883570886,3.7681437830996165,1.8716700478572097
133.825,4.068686584767643,3.7672018648985235,1.8712021888300623
133.83,4.067669540257307,3.7662601821475428,1.8707344467530485
133.835,4.066652749976326,3.7653187347878303,1.87026682159694
133.84,4.065636213861141,3.7643775227605407,1.86979931333251
133.845,4.064619931848221,3.763436546006847,1.869331921930538
133.85,4.06360390387405,3.762495804467938,1.8688646473618098
133.855,4.062588129875122,3.7615552980850184,1.868397489597124
133.86,4.061572609787949,3.760615026799301,1.8679304486072792
133.865,4.060557343549071,3.759674990552029,1.8674635243630895
133.87,4.059542331095028,3.758735189284446,1.8669967168353723
133.875,4.058527572362382,3.7577956229378127,1.8665300259949504
133.88,4.057513067287711,3.7568562914534067,1.8660634518126544
133.885,4.056498815807608,3.755917194772521,1.865596994259326
133.89,4.055484817858682,3.75497833283646,1.865130653305809
133.895,4.054471073377553,3.7540397055865418,1.8646644289229568
133.9,4.053457582300872,3.753101312964113,1.864198321081635
133.905,4.052444344565293,3.7521631549105154,1.8637323297527093
133.91,4.051431360107486,3.7512252313671164,1.8632664549070528
133.915,4.05041862886414,3.750287542275296,1.8628006965155524
133.92000000000002,4.049406150771954,3.749350087576443,1.8623350545490924
133.925,4.048393925767661,3.748412867211976,1.8618695289785756
133.93,4.047381953787988,3.7474758811233166,1.8614041197749067
133.935,4.046370234769689,3.7465391292519,1.860938826908996
133.94,4.04535876864953,3.74560261153918,1.860473650351761
133.945,4.044347555364297,3.7446663279266237,1.8600085900741312
133.95,4.0433365948507864,3.7437302783557147,1.8595436460470374
133.955,4.042325887045809,3.742794462767944,1.8590788182414204
133.96,4.041315431886206,3.741858881104835,1.8586141066282333
133.965,4.040305229308819,3.7409235333079054,1.8581495111784285
133.97,4.039295279250511,3.7399884193186987,1.8576850318629672
133.975,4.038285581648159,3.7390535390787685,1.8572206686528228
133.98,4.037276136438656,3.738118892529686,1.856756421518969
133.985,4.036266943558909,3.737184479613031,1.8562922904323904
133.99,4.035258002945851,3.736250300270413,1.8558282753640838
133.995,4.034249314536421,3.7353163544434396,1.855364376285045
134.0,4.033240878267574,3.7343826420737383,1.854900593166279
134.005,4.032232694076283,3.7334491631029545,1.854436925978802
134.01,4.031224761899537,3.732515917472744,1.853973374693632
134.015,4.03021708167434,3.7315829051247813,1.8535099392818002
134.02,4.0292096533377055,3.7306501260007434,1.8530466197143367
134.025,4.0282024768266815,3.729717580042346,1.8525834159622911
134.03,4.0271955520783145,3.7287852671912987,1.8521203279967078
134.035,4.02618887902967,3.7278531873893312,1.851657355788647
134.04,4.0251824576178326,3.7269213405781896,1.8511944993091702
134.04500000000002,4.024176287779894,3.725989726699628,1.8507317585293488
134.05,4.023170369452979,3.725058345695432,1.8502691334202659
134.055,4.022164702574215,3.724127197507382,1.8498066239530044
134.06,4.021159287080746,3.723196282077283,1.849344230098656
134.065,4.020154122909734,3.722265599346953,1.8488819518283242
134.07,4.019149209998355,3.7213351492582247,1.8484197891131133
134.075,4.018144548283804,3.720404931752945,1.8479577419241413
134.08,4.017140137703282,3.719474946772969,1.8474958102325258
134.085,4.016135978194026,3.718545194260183,1.847033994009402
134.09,4.01513206969327,3.717615674156473,1.8465722932259023
134.095,4.01412841213827,3.716686386403744,1.8461107078531727
134.1,4.013125005466296,3.715757330943915,1.8456492378623612
134.105,4.012121849614637,3.7148285077189223,1.8451878832246298
134.11,4.0111189445205895,3.7138999166707056,1.8447266439111383
134.115,4.0101162901214815,3.7129715577412403,1.8442655198930655
134.12,4.009113886354645,3.712043430872498,1.8438045111415868
134.125,4.008111733157426,3.711115536006472,1.8433436176278926
134.13,4.007109830467193,3.7101878730851676,1.8428828393231733
134.135,4.006108178221325,3.709260442050609,1.8424221761986337
134.14,4.005106776357218,3.708333242844826,1.841961628225481
134.145,4.004105624812283,3.7074062754098684,1.8415011953749267
134.15,4.003104723523955,3.7064795396878094,1.8410408776182
134.155,4.002104072429673,3.7055530356207216,1.8405806749265299
134.16,4.001103671466898,3.7046267631507006,1.8401205872711512
134.165,4.000103520573104,3.703700722219855,1.8396606146233114
134.17000000000002,3.9991036196857745,3.7027749127702982,1.8392007569542572
134.175,3.998103968742428,3.7018493347441805,1.8387410142352545
134.18,3.997104567680582,3.7009239880836473,1.838281386437564
134.185,3.9961054164377723,3.699998872730865,1.8378218735324623
134.19,3.9951065149515523,3.699073988628012,1.8373624754912268
134.195,3.994107863159491,3.6981493357172877,1.8369031922851482
134.2,3.9931094609991717,3.697224913940896,1.8364440238855197
134.205,3.99211130840819,3.6963007232410576,1.8359849702636402
134.21,3.991113405324173,3.6953767635600205,1.835526031390823
134.215,3.990115751684743,3.6944530348400324,1.8350672072383856
134.22,3.9891183474275507,3.69352953702336,1.8346084977776473
134.225,3.9881211924902553,3.692606270052287,1.8341499029799424
134.23,3.9871242868105363,3.691683233869105,1.8336914228166072
134.235,3.9861276303260804,3.6907604284161217,1.833233057258983
134.24,3.985131222974609,3.6898378536356713,1.8327748062784273
134.245,3.98413506469384,3.688915509470087,1.832316669846299
134.25,3.9831391554215134,3.687993395861724,1.8318586479339618
134.255,3.9821434950953862,3.687071512752951,1.8314007405127923
134.26,3.9811480836532276,3.6861498600861475,1.8309429475541694
134.265,3.9801529210328264,3.6852284378037106,1.83048526902948
134.27,3.9791580071719777,3.6843072458480477,1.8300277049101188
134.275,3.978163342008512,3.6833862841615947,1.829570255167493
134.28,3.9771689254802567,3.6824655526867844,1.829112919773007
134.285,3.97617475752506,3.6815450513660744,1.8286556986980806
134.29,3.975180838080787,3.6806247801419296,1.8281985919141364
134.29500000000002,3.974187167085312,3.67970473895683,1.8277415993926012
134.3,3.9731937444765424,3.6787849277532834,1.8272847211049184
134.305,3.9722005701923826,3.677865346473795,1.8268279570225328
134.31,3.97120764417076,3.676945995060892,1.8263713071168934
134.315,3.9702149663496167,3.676026873457117,1.825914771359463
134.32,3.969222536666909,3.675107981605021,1.8254583497217063
134.325,3.968230355060612,3.6741893194471746,1.8250020421750957
